method,prompt_id,instruction_type,shift
SFT_NoInstruct,60,liberal,0.123144366
SFT_NoInstruct,60,regulatory_aware,0.14879212
SFT_NoInstruct,60,empathetic,0.12197411
SFT_NoInstruct,60,safety_first,0.3716778
SFT_NoInstruct,60,educational,0.34713125
SFT_NoInstruct,60,concise,0.08441638
SFT_NoInstruct,60,professional,0.16798209
SFT_NoInstruct,60,creative,0.36491808
SFT_NoInstruct,61,neutral,0.028107235
SFT_NoInstruct,61,conservative,0.029706474
SFT_NoInstruct,61,liberal,0.023051603
SFT_NoInstruct,61,regulatory_aware,0.028443469
SFT_NoInstruct,61,empathetic,0.026670864
SFT_NoInstruct,61,safety_first,0.043006893
SFT_NoInstruct,61,educational,0.036772393
SFT_NoInstruct,61,concise,0.0639043
SFT_NoInstruct,61,professional,0.030417902
SFT_NoInstruct,61,creative,0.03872663
SFT_NoInstruct,62,neutral,0.09120641
SFT_NoInstruct,62,conservative,0.10489194
SFT_NoInstruct,62,liberal,0.13305373
SFT_NoInstruct,62,regulatory_aware,0.12879889
SFT_NoInstruct,62,empathetic,0.19759299
SFT_NoInstruct,62,safety_first,0.2551986
SFT_NoInstruct,62,educational,0.10520362
SFT_NoInstruct,62,concise,0.10629421
SFT_NoInstruct,62,professional,0.08819756
SFT_NoInstruct,62,creative,0.1207795
SFT_NoInstruct,63,neutral,0.05789971
SFT_NoInstruct,63,conservative,0.039331473
SFT_NoInstruct,63,liberal,0.049369276
SFT_NoInstruct,63,regulatory_aware,0.0476716
SFT_NoInstruct,63,empathetic,0.076153964
SFT_NoInstruct,63,safety_first,0.03842468
SFT_NoInstruct,63,educational,0.04381289
SFT_NoInstruct,63,concise,0.035101432
SFT_NoInstruct,63,professional,0.3144048
SFT_NoInstruct,63,creative,0.039361715
SFT_NoInstruct,64,neutral,0.05627818
SFT_NoInstruct,64,conservative,0.049992643
SFT_NoInstruct,64,liberal,0.3253003
SFT_NoInstruct,64,regulatory_aware,0.03726357
SFT_NoInstruct,64,empathetic,0.051893804
SFT_NoInstruct,64,safety_first,0.09490169
SFT_NoInstruct,64,educational,0.09007473
SFT_NoInstruct,64,concise,0.06946651
SFT_NoInstruct,64,professional,0.09956178
SFT_NoInstruct,64,creative,0.041355755
SFT_NoInstruct,65,neutral,0.0939107
SFT_NoInstruct,65,conservative,0.12066699
SFT_NoInstruct,65,liberal,0.23962237
SFT_NoInstruct,65,regulatory_aware,0.19095877
SFT_NoInstruct,65,empathetic,0.09822214
SFT_NoInstruct,65,safety_first,0.081930995
SFT_NoInstruct,65,educational,0.17072718
SFT_NoInstruct,65,concise,0.07214398
SFT_NoInstruct,65,professional,0.0723402
SFT_NoInstruct,65,creative,0.07632482
SFT_NoInstruct,66,neutral,0.14781444
SFT_NoInstruct,66,conservative,0.092186525
SFT_NoInstruct,66,liberal,0.07558259
SFT_NoInstruct,66,regulatory_aware,0.08659316
SFT_NoInstruct,66,empathetic,0.07662569
SFT_NoInstruct,66,safety_first,0.41521904
SFT_NoInstruct,66,educational,0.057890266
SFT_NoInstruct,66,concise,0.045327634
SFT_NoInstruct,66,professional,0.07233451
SFT_NoInstruct,66,creative,0.064116456
SFT_NoInstruct,67,neutral,0.1266049
SFT_NoInstruct,67,conservative,0.044416677
SFT_NoInstruct,67,liberal,0.046545614
SFT_NoInstruct,67,regulatory_aware,0.055139333
SFT_NoInstruct,67,empathetic,0.06540922
SFT_NoInstruct,67,safety_first,0.057546843
SFT_NoInstruct,67,educational,0.1416221
SFT_NoInstruct,67,concise,0.13701198
SFT_NoInstruct,67,professional,0.069551505
SFT_NoInstruct,67,creative,0.07035362
SFT_NoInstruct,68,neutral,0.13709117
SFT_NoInstruct,68,conservative,0.100365326
SFT_NoInstruct,68,liberal,0.12594463
SFT_NoInstruct,68,regulatory_aware,0.37107158
SFT_NoInstruct,68,empathetic,0.20258322
SFT_NoInstruct,68,safety_first,0.12738696
SFT_NoInstruct,68,educational,0.24730137
SFT_NoInstruct,68,concise,0.10721821
SFT_NoInstruct,68,professional,0.10407593
SFT_NoInstruct,68,creative,0.087745026
SFT_NoInstruct,69,neutral,0.118368216
SFT_NoInstruct,69,conservative,0.06963088
SFT_NoInstruct,69,liberal,0.07580487
SFT_NoInstruct,69,regulatory_aware,0.08081736
SFT_NoInstruct,69,empathetic,0.082872696
SFT_NoInstruct,69,safety_first,0.10990361
SFT_NoInstruct,69,educational,0.4244038
SFT_NoInstruct,69,concise,0.11545105
SFT_NoInstruct,69,professional,0.20470233
SFT_NoInstruct,69,creative,0.09834143
SFT_NoInstruct,70,neutral,0.048058487
SFT_NoInstruct,70,conservative,0.05308939
SFT_NoInstruct,70,liberal,0.044813942
SFT_NoInstruct,70,regulatory_aware,0.07590137
SFT_NoInstruct,70,empathetic,0.06386058
SFT_NoInstruct,70,safety_first,0.099368624
SFT_NoInstruct,70,educational,0.048931718
SFT_NoInstruct,70,concise,0.06258413
SFT_NoInstruct,70,professional,0.05685829
SFT_NoInstruct,70,creative,0.058176387
SFT_NoInstruct,71,neutral,0.07697885
SFT_NoInstruct,71,conservative,0.060378272
SFT_NoInstruct,71,liberal,0.10932001
SFT_NoInstruct,71,regulatory_aware,0.114072375
SFT_NoInstruct,71,empathetic,0.07214685
SFT_NoInstruct,71,safety_first,0.11817855
SFT_NoInstruct,71,educational,0.065454006
SFT_NoInstruct,71,concise,0.1094707
SFT_NoInstruct,71,professional,0.060764592
SFT_NoInstruct,71,creative,0.123864606
SFT_NoInstruct,72,neutral,0.12830822
SFT_NoInstruct,72,conservative,0.06099529
SFT_NoInstruct,72,liberal,0.06252445
SFT_NoInstruct,72,regulatory_aware,0.13145857
SFT_NoInstruct,72,empathetic,0.11588278
SFT_NoInstruct,72,safety_first,0.08599485
SFT_NoInstruct,72,educational,0.06927733
SFT_NoInstruct,72,concise,0.13469347
SFT_NoInstruct,72,professional,0.05913297
SFT_NoInstruct,72,creative,0.06599486
SFT_NoInstruct,73,neutral,0.04475323
SFT_NoInstruct,73,conservative,0.028824706
SFT_NoInstruct,73,liberal,0.06279247
SFT_NoInstruct,73,regulatory_aware,0.06333206
SFT_NoInstruct,73,empathetic,0.12937741
SFT_NoInstruct,73,safety_first,0.08005778
SFT_NoInstruct,73,educational,0.060600586
SFT_NoInstruct,73,concise,0.07574228
SFT_NoInstruct,73,professional,0.13907813
SFT_NoInstruct,73,creative,0.032507736
SFT_NoInstruct,74,neutral,0.07342755
SFT_NoInstruct,74,conservative,0.27912357
SFT_NoInstruct,74,liberal,0.06565816
SFT_NoInstruct,74,regulatory_aware,0.0745496
SFT_NoInstruct,74,empathetic,0.12037031
SFT_NoInstruct,74,safety_first,0.08172477
SFT_NoInstruct,74,educational,0.049022876
SFT_NoInstruct,74,concise,0.09371607
SFT_NoInstruct,74,professional,0.068900645
SFT_NoInstruct,74,creative,0.12323126
SFT_NoInstruct,75,neutral,0.049913388
SFT_NoInstruct,75,conservative,0.029014375
SFT_NoInstruct,75,liberal,0.021000475
SFT_NoInstruct,75,regulatory_aware,0.05112269
SFT_NoInstruct,75,empathetic,0.015639065
SFT_NoInstruct,75,safety_first,0.026861828
SFT_NoInstruct,75,educational,0.062545836
SFT_NoInstruct,75,concise,0.034617566
SFT_NoInstruct,75,professional,0.06630387
SFT_NoInstruct,75,creative,0.030057171
SFT_NoInstruct,76,neutral,0.095830105
SFT_NoInstruct,76,conservative,0.08797865
SFT_NoInstruct,76,liberal,0.23211204
SFT_NoInstruct,76,regulatory_aware,0.08639269
SFT_NoInstruct,76,empathetic,0.12311699
SFT_NoInstruct,76,safety_first,0.103866234
SFT_NoInstruct,76,educational,0.063504234
SFT_NoInstruct,76,concise,0.11907526
SFT_NoInstruct,76,professional,0.07225035
SFT_NoInstruct,76,creative,0.09153963
SFT_NoInstruct,77,neutral,0.10210533
SFT_NoInstruct,77,conservative,0.23904288
SFT_NoInstruct,77,liberal,0.16607271
SFT_NoInstruct,77,regulatory_aware,0.08522572
SFT_NoInstruct,77,empathetic,0.18937929
SFT_NoInstruct,77,safety_first,0.30335706
SFT_NoInstruct,77,educational,0.2809418
SFT_NoInstruct,77,concise,0.15282759
SFT_NoInstruct,77,professional,0.09520787
SFT_NoInstruct,77,creative,0.09150611
SFT_NoInstruct,78,neutral,0.06940758
SFT_NoInstruct,78,conservative,0.049684014
SFT_NoInstruct,78,liberal,0.048876602
SFT_NoInstruct,78,regulatory_aware,0.028330537
SFT_NoInstruct,78,empathetic,0.11096801
SFT_NoInstruct,78,safety_first,0.07870368
SFT_NoInstruct,78,educational,0.052124564
SFT_NoInstruct,78,concise,0.0574554
SFT_NoInstruct,78,professional,0.07093872
SFT_NoInstruct,78,creative,0.028537659
SFT_NoInstruct,79,neutral,0.10785251
SFT_NoInstruct,79,conservative,0.06749325
SFT_NoInstruct,79,liberal,0.11834085
SFT_NoInstruct,79,regulatory_aware,0.10533401
SFT_NoInstruct,79,empathetic,0.13811415
SFT_NoInstruct,79,safety_first,0.08621338
SFT_NoInstruct,79,educational,0.25416046
SFT_NoInstruct,79,concise,0.34085318
SFT_NoInstruct,79,professional,0.09949708
SFT_NoInstruct,79,creative,0.08617669
SFT_NoInstruct,80,neutral,0.035855632
SFT_NoInstruct,80,conservative,0.05005555
SFT_NoInstruct,80,liberal,0.2245974
SFT_NoInstruct,80,regulatory_aware,0.022407915
SFT_NoInstruct,80,empathetic,0.020103304
SFT_NoInstruct,80,safety_first,0.021542432
SFT_NoInstruct,80,educational,0.059210077
SFT_NoInstruct,80,concise,0.03274983
SFT_NoInstruct,80,professional,0.03842745
SFT_NoInstruct,80,creative,0.03485155
SFT_NoInstruct,81,neutral,0.31186795
SFT_NoInstruct,81,conservative,0.1050405
SFT_NoInstruct,81,liberal,0.1356741
SFT_NoInstruct,81,regulatory_aware,0.086322606
SFT_NoInstruct,81,empathetic,0.12965584
SFT_NoInstruct,81,safety_first,0.15097979
SFT_NoInstruct,81,educational,0.22892196
SFT_NoInstruct,81,concise,0.21720058
SFT_NoInstruct,81,professional,0.33629608
SFT_NoInstruct,81,creative,0.35187858
SFT_NoInstruct,82,neutral,0.0705848
SFT_NoInstruct,82,conservative,0.049360987
SFT_NoInstruct,82,liberal,0.1350581
SFT_NoInstruct,82,regulatory_aware,0.13650097
SFT_NoInstruct,82,empathetic,0.05435145
SFT_NoInstruct,82,safety_first,0.071216494
SFT_NoInstruct,82,educational,0.049258426
SFT_NoInstruct,82,concise,0.081873365
SFT_NoInstruct,82,professional,0.07585487
SFT_NoInstruct,82,creative,0.07447413
SFT_NoInstruct,83,neutral,0.31250477
SFT_NoInstruct,83,conservative,0.13015437
SFT_NoInstruct,83,liberal,0.17398709
SFT_NoInstruct,83,regulatory_aware,0.0922055
SFT_NoInstruct,83,empathetic,0.2150402
SFT_NoInstruct,83,safety_first,0.067984916
SFT_NoInstruct,83,educational,0.1308098
SFT_NoInstruct,83,concise,0.14737582
SFT_NoInstruct,83,professional,0.30443454
SFT_NoInstruct,83,creative,0.097678296
SFT_NoInstruct,84,neutral,0.09427035
SFT_NoInstruct,84,conservative,0.024773372
SFT_NoInstruct,84,liberal,0.13866505
SFT_NoInstruct,84,regulatory_aware,0.02097705
SFT_NoInstruct,84,empathetic,0.01614072
SFT_NoInstruct,84,safety_first,0.02112542
SFT_NoInstruct,84,educational,0.020471582
SFT_NoInstruct,84,concise,0.027479539
SFT_NoInstruct,84,professional,0.07240856
SFT_NoInstruct,84,creative,0.022699095
SFT_NoInstruct,85,neutral,0.23245375
SFT_NoInstruct,85,conservative,0.08978013
SFT_NoInstruct,85,liberal,0.11270595
SFT_NoInstruct,85,regulatory_aware,0.10401723
SFT_NoInstruct,85,empathetic,0.45160514
SFT_NoInstruct,85,safety_first,0.10962218
SFT_NoInstruct,85,educational,0.14581741
SFT_NoInstruct,85,concise,0.18266061
SFT_NoInstruct,85,professional,0.10378089
SFT_NoInstruct,85,creative,0.31228554
SFT_NoInstruct,86,neutral,0.1713569
SFT_NoInstruct,86,conservative,0.055929985
SFT_NoInstruct,86,liberal,0.3773602
SFT_NoInstruct,86,regulatory_aware,0.09638465
SFT_NoInstruct,86,empathetic,0.05916094
SFT_NoInstruct,86,safety_first,0.23177733
SFT_NoInstruct,86,educational,0.17376019
SFT_NoInstruct,86,concise,0.07662092
SFT_NoInstruct,86,professional,0.26065293
SFT_NoInstruct,86,creative,0.13068642
SFT_NoInstruct,87,neutral,0.07142169
SFT_NoInstruct,87,conservative,0.22860928
SFT_NoInstruct,87,liberal,0.18172579
SFT_NoInstruct,87,regulatory_aware,0.07007064
SFT_NoInstruct,87,empathetic,0.09568947
SFT_NoInstruct,87,safety_first,0.15539052
SFT_NoInstruct,87,educational,0.109350614
SFT_NoInstruct,87,concise,0.07803451
SFT_NoInstruct,87,professional,0.15947047
SFT_NoInstruct,87,creative,0.3042467
SFT_NoInstruct,88,neutral,0.047679298
SFT_NoInstruct,88,conservative,0.17881471
SFT_NoInstruct,88,liberal,0.054954093
SFT_NoInstruct,88,regulatory_aware,0.053262386
SFT_NoInstruct,88,empathetic,0.09244769
SFT_NoInstruct,88,safety_first,0.08625585
SFT_NoInstruct,88,educational,0.08646459
SFT_NoInstruct,88,concise,0.044851895
SFT_NoInstruct,88,professional,0.059186038
SFT_NoInstruct,88,creative,0.07883432
SFT_NoInstruct,89,neutral,0.07699873
SFT_NoInstruct,89,conservative,0.067724824
SFT_NoInstruct,89,liberal,0.19813524
SFT_NoInstruct,89,regulatory_aware,0.07663576
SFT_NoInstruct,89,empathetic,0.12463682
SFT_NoInstruct,89,safety_first,0.06407169
SFT_NoInstruct,89,educational,0.053560685
SFT_NoInstruct,89,concise,0.045151204
SFT_NoInstruct,89,professional,0.092264466
SFT_NoInstruct,89,creative,0.055007484
SFT_NoInstruct,90,neutral,0.095092624
SFT_NoInstruct,90,conservative,0.13458627
SFT_NoInstruct,90,liberal,0.100101694
SFT_NoInstruct,90,regulatory_aware,0.19181155
SFT_NoInstruct,90,empathetic,0.14642146
SFT_NoInstruct,90,safety_first,0.26728195
SFT_NoInstruct,90,educational,0.13459548
SFT_NoInstruct,90,concise,0.11241101
SFT_NoInstruct,90,professional,0.09436804
SFT_NoInstruct,90,creative,0.29933113
SFT_NoInstruct,91,neutral,0.21270384
SFT_NoInstruct,91,conservative,0.18713342
SFT_NoInstruct,91,liberal,0.12142608
SFT_NoInstruct,91,regulatory_aware,0.19294915
SFT_NoInstruct,91,empathetic,0.102345325
SFT_NoInstruct,91,safety_first,0.1803742
SFT_NoInstruct,91,educational,0.34211633
SFT_NoInstruct,91,concise,0.2888779
SFT_NoInstruct,91,professional,0.23837423
SFT_NoInstruct,91,creative,0.23164394
SFT_NoInstruct,92,neutral,0.079795815
SFT_NoInstruct,92,conservative,0.03288339
SFT_NoInstruct,92,liberal,0.053450737
SFT_NoInstruct,92,regulatory_aware,0.059386283
SFT_NoInstruct,92,empathetic,0.052993193
SFT_NoInstruct,92,safety_first,0.034159847
SFT_NoInstruct,92,educational,0.024983218
SFT_NoInstruct,92,concise,0.14698844
SFT_NoInstruct,92,professional,0.060790807
SFT_NoInstruct,92,creative,0.044281933
SFT_NoInstruct,93,neutral,0.05335228
SFT_NoInstruct,93,conservative,0.063738644
SFT_NoInstruct,93,liberal,0.04178919
SFT_NoInstruct,93,regulatory_aware,0.029287731
SFT_NoInstruct,93,empathetic,0.069695905
SFT_NoInstruct,93,safety_first,0.04594975
SFT_NoInstruct,93,educational,0.064368665
SFT_NoInstruct,93,concise,0.05088003
SFT_NoInstruct,93,professional,0.029578127
SFT_NoInstruct,93,creative,0.054433085
SFT_NoInstruct,94,neutral,0.11081757
SFT_NoInstruct,94,conservative,0.08760403
SFT_NoInstruct,94,liberal,0.26059526
SFT_NoInstruct,94,regulatory_aware,0.25711212
SFT_NoInstruct,94,empathetic,0.11879474
SFT_NoInstruct,94,safety_first,0.08185716
SFT_NoInstruct,94,educational,0.10259856
SFT_NoInstruct,94,concise,0.13401532
SFT_NoInstruct,94,professional,0.17112164
SFT_NoInstruct,94,creative,0.09855658
SFT_NoInstruct,95,neutral,0.05669298
SFT_NoInstruct,95,conservative,0.05101297
SFT_NoInstruct,95,liberal,0.0731569
SFT_NoInstruct,95,regulatory_aware,0.039939586
SFT_NoInstruct,95,empathetic,0.050574765
SFT_NoInstruct,95,safety_first,0.060948025
SFT_NoInstruct,95,educational,0.07834308
SFT_NoInstruct,95,concise,0.043001752
SFT_NoInstruct,95,professional,0.076375015
SFT_NoInstruct,95,creative,0.033393826
SFT_NoInstruct,96,neutral,0.17486656
SFT_NoInstruct,96,conservative,0.028904546
SFT_NoInstruct,96,liberal,0.09656554
SFT_NoInstruct,96,regulatory_aware,0.047162887
SFT_NoInstruct,96,empathetic,0.075540625
SFT_NoInstruct,96,safety_first,0.041931685
SFT_NoInstruct,96,educational,0.060249466
SFT_NoInstruct,96,concise,0.0683876
SFT_NoInstruct,96,professional,0.041001014
SFT_NoInstruct,96,creative,0.073701
SFT_NoInstruct,97,neutral,0.093113884
SFT_NoInstruct,97,conservative,0.15127084
SFT_NoInstruct,97,liberal,0.23485072
SFT_NoInstruct,97,regulatory_aware,0.08465253
SFT_NoInstruct,97,empathetic,0.11013898
SFT_NoInstruct,97,safety_first,0.13038585
SFT_NoInstruct,97,educational,0.08094335
SFT_NoInstruct,97,concise,0.306419
SFT_NoInstruct,97,professional,0.28756312
SFT_NoInstruct,97,creative,0.08194264
SFT_NoInstruct,98,neutral,0.40364182
SFT_NoInstruct,98,conservative,0.33389533
SFT_NoInstruct,98,liberal,0.08427507
SFT_NoInstruct,98,regulatory_aware,0.24303226
SFT_NoInstruct,98,empathetic,0.058225974
SFT_NoInstruct,98,safety_first,0.059641592
SFT_NoInstruct,98,educational,0.13116914
SFT_NoInstruct,98,concise,0.050305612
SFT_NoInstruct,98,professional,0.07854496
SFT_NoInstruct,98,creative,0.0540733
SFT_NoInstruct,99,neutral,0.11602567
SFT_NoInstruct,99,conservative,0.043846823
SFT_NoInstruct,99,liberal,0.031898767
SFT_NoInstruct,99,regulatory_aware,0.09169502
SFT_NoInstruct,99,empathetic,0.10068051
SFT_NoInstruct,99,safety_first,0.030919226
SFT_NoInstruct,99,educational,0.035295043
SFT_NoInstruct,99,concise,0.04701342
SFT_NoInstruct,99,professional,0.07850305
SFT_NoInstruct,99,creative,0.027214749
SFT_NoInstruct,100,neutral,0.27444017
SFT_NoInstruct,100,conservative,0.1483633
SFT_NoInstruct,100,liberal,0.094685495
SFT_NoInstruct,100,regulatory_aware,0.15780926
SFT_NoInstruct,100,empathetic,0.26139212
SFT_NoInstruct,100,safety_first,0.11917099
SFT_NoInstruct,100,educational,0.15813446
SFT_NoInstruct,100,concise,0.3992374
SFT_NoInstruct,100,professional,0.13493703
SFT_NoInstruct,100,creative,0.16366187
SFT_NoInstruct,101,neutral,0.040356472
SFT_NoInstruct,101,conservative,0.06573045
SFT_NoInstruct,101,liberal,0.07326053
SFT_NoInstruct,101,regulatory_aware,0.039549604
SFT_NoInstruct,101,empathetic,0.06289477
SFT_NoInstruct,101,safety_first,0.26165214
SFT_NoInstruct,101,educational,0.09315976
SFT_NoInstruct,101,concise,0.053765547
SFT_NoInstruct,101,professional,0.067077756
SFT_NoInstruct,101,creative,0.11643517
SFT_NoInstruct,102,neutral,0.05095745
SFT_NoInstruct,102,conservative,0.04670974
SFT_NoInstruct,102,liberal,0.057449985
SFT_NoInstruct,102,regulatory_aware,0.053410467
SFT_NoInstruct,102,empathetic,0.057732213
SFT_NoInstruct,102,safety_first,0.06274339
SFT_NoInstruct,102,educational,0.053376794
SFT_NoInstruct,102,concise,0.0716183
SFT_NoInstruct,102,professional,0.042797636
SFT_NoInstruct,102,creative,0.03481727
SFT_NoInstruct,103,neutral,0.057040524
SFT_NoInstruct,103,conservative,0.043308675
SFT_NoInstruct,103,liberal,0.056981668
SFT_NoInstruct,103,regulatory_aware,0.051477887
SFT_NoInstruct,103,empathetic,0.040075403
SFT_NoInstruct,103,safety_first,0.10461794
SFT_NoInstruct,103,educational,0.048212502
SFT_NoInstruct,103,concise,0.049071264
SFT_NoInstruct,103,professional,0.029769003
SFT_NoInstruct,103,creative,0.047136396
SFT_NoInstruct,104,neutral,0.016706118
SFT_NoInstruct,104,conservative,0.021908367
SFT_NoInstruct,104,liberal,0.017739624
SFT_NoInstruct,104,regulatory_aware,0.024678452
SFT_NoInstruct,104,empathetic,0.013480411
SFT_NoInstruct,104,safety_first,0.012081745
SFT_NoInstruct,104,educational,0.03752509
SFT_NoInstruct,104,concise,0.027102243
SFT_NoInstruct,104,professional,0.017329229
SFT_NoInstruct,104,creative,0.048261166
SFT_NoInstruct,105,neutral,0.10805736
SFT_NoInstruct,105,conservative,0.09015231
SFT_NoInstruct,105,liberal,0.12120829
SFT_NoInstruct,105,regulatory_aware,0.188389
SFT_NoInstruct,105,empathetic,0.28789392
SFT_NoInstruct,105,safety_first,0.089666165
SFT_NoInstruct,105,educational,0.12650456
SFT_NoInstruct,105,concise,0.14703041
SFT_NoInstruct,105,professional,0.10922119
SFT_NoInstruct,105,creative,0.31342185
SFT_NoInstruct,106,neutral,0.027379695
SFT_NoInstruct,106,conservative,0.025732107
SFT_NoInstruct,106,liberal,0.022219216
SFT_NoInstruct,106,regulatory_aware,0.037513725
SFT_NoInstruct,106,empathetic,0.13286911
SFT_NoInstruct,106,safety_first,0.069387734
SFT_NoInstruct,106,educational,0.04230708
SFT_NoInstruct,106,concise,0.056204557
SFT_NoInstruct,106,professional,0.027844867
SFT_NoInstruct,106,creative,0.019307623
SFT_NoInstruct,107,neutral,0.056281626
SFT_NoInstruct,107,conservative,0.081568174
SFT_NoInstruct,107,liberal,0.054472297
SFT_NoInstruct,107,regulatory_aware,0.047450352
SFT_NoInstruct,107,empathetic,0.07612411
SFT_NoInstruct,107,safety_first,0.082463615
SFT_NoInstruct,107,educational,0.079863936
SFT_NoInstruct,107,concise,0.06406237
SFT_NoInstruct,107,professional,0.07243193
SFT_NoInstruct,107,creative,0.068048604
SFT_NoInstruct,108,neutral,0.035650037
SFT_NoInstruct,108,conservative,0.0403697
SFT_NoInstruct,108,liberal,0.036922194
SFT_NoInstruct,108,regulatory_aware,0.071458936
SFT_NoInstruct,108,empathetic,0.06692552
SFT_NoInstruct,108,safety_first,0.046642866
SFT_NoInstruct,108,educational,0.023464838
SFT_NoInstruct,108,concise,0.041120224
SFT_NoInstruct,108,professional,0.042304836
SFT_NoInstruct,108,creative,0.04187503
SFT_NoInstruct,109,neutral,0.054920927
SFT_NoInstruct,109,conservative,0.06744918
SFT_NoInstruct,109,liberal,0.050652917
SFT_NoInstruct,109,regulatory_aware,0.1060724
SFT_NoInstruct,109,empathetic,0.05230803
SFT_NoInstruct,109,safety_first,0.41509753
SFT_NoInstruct,109,educational,0.08809861
SFT_NoInstruct,109,concise,0.07506828
SFT_NoInstruct,109,professional,0.0688462
SFT_NoInstruct,109,creative,0.24285318
SFT_NoInstruct,110,neutral,0.123409644
SFT_NoInstruct,110,conservative,0.100018635
SFT_NoInstruct,110,liberal,0.19018003
SFT_NoInstruct,110,regulatory_aware,0.21300791
SFT_NoInstruct,110,empathetic,0.25002742
SFT_NoInstruct,110,safety_first,0.10590105
SFT_NoInstruct,110,educational,0.2598443
SFT_NoInstruct,110,concise,0.12796515
SFT_NoInstruct,110,professional,0.32877737
SFT_NoInstruct,110,creative,0.08707589
SFT_NoInstruct,111,neutral,0.22122024
