method,prompt_id,instruction_type,fidelity
SFT_NoInstruct,60,regulatory_aware,0.65670973
SFT_NoInstruct,60,empathetic,0.5231076
SFT_NoInstruct,60,safety_first,0.5484503
SFT_NoInstruct,60,educational,0.5001048
SFT_NoInstruct,60,concise,0.5823091
SFT_NoInstruct,60,professional,0.6263571
SFT_NoInstruct,60,creative,0.52478784
SFT_NoInstruct,61,neutral,0.50906974
SFT_NoInstruct,61,conservative,0.4800704
SFT_NoInstruct,61,liberal,0.5256873
SFT_NoInstruct,61,regulatory_aware,0.63848686
SFT_NoInstruct,61,empathetic,0.472888
SFT_NoInstruct,61,safety_first,0.48048085
SFT_NoInstruct,61,educational,0.45723245
SFT_NoInstruct,61,concise,0.49398154
SFT_NoInstruct,61,professional,0.54460543
SFT_NoInstruct,61,creative,0.47914043
SFT_NoInstruct,62,neutral,0.5445264
SFT_NoInstruct,62,conservative,0.5785305
SFT_NoInstruct,62,liberal,0.57685906
SFT_NoInstruct,62,regulatory_aware,0.5983564
SFT_NoInstruct,62,empathetic,0.583147
SFT_NoInstruct,62,safety_first,0.5870861
SFT_NoInstruct,62,educational,0.5077455
SFT_NoInstruct,62,concise,0.54718643
SFT_NoInstruct,62,professional,0.5601532
SFT_NoInstruct,62,creative,0.52375555
SFT_NoInstruct,63,neutral,0.52347815
SFT_NoInstruct,63,conservative,0.589463
SFT_NoInstruct,63,liberal,0.5325095
SFT_NoInstruct,63,regulatory_aware,0.5370721
SFT_NoInstruct,63,empathetic,0.5170829
SFT_NoInstruct,63,safety_first,0.5566724
SFT_NoInstruct,63,educational,0.50976616
SFT_NoInstruct,63,concise,0.49608088
SFT_NoInstruct,63,professional,0.56318414
SFT_NoInstruct,63,creative,0.52012557
SFT_NoInstruct,64,neutral,0.5449823
SFT_NoInstruct,64,conservative,0.57997304
SFT_NoInstruct,64,liberal,0.54692423
SFT_NoInstruct,64,regulatory_aware,0.6897983
SFT_NoInstruct,64,empathetic,0.5662334
SFT_NoInstruct,64,safety_first,0.6325966
SFT_NoInstruct,64,educational,0.5020789
SFT_NoInstruct,64,concise,0.6217231
SFT_NoInstruct,64,professional,0.5825297
SFT_NoInstruct,64,creative,0.4784095
SFT_NoInstruct,65,neutral,0.5918453
SFT_NoInstruct,65,conservative,0.6064436
SFT_NoInstruct,65,liberal,0.58573747
SFT_NoInstruct,65,regulatory_aware,0.56768024
SFT_NoInstruct,65,empathetic,0.54916024
SFT_NoInstruct,65,safety_first,0.5136673
SFT_NoInstruct,65,educational,0.5745289
SFT_NoInstruct,65,concise,0.5181836
SFT_NoInstruct,65,professional,0.51993436
SFT_NoInstruct,65,creative,0.54671097
SFT_NoInstruct,66,neutral,0.5249904
SFT_NoInstruct,66,conservative,0.5246518
SFT_NoInstruct,66,liberal,0.55351055
SFT_NoInstruct,66,regulatory_aware,0.5089508
SFT_NoInstruct,66,empathetic,0.51286966
SFT_NoInstruct,66,safety_first,0.54387736
SFT_NoInstruct,66,educational,0.47079003
SFT_NoInstruct,66,concise,0.5423719
SFT_NoInstruct,66,professional,0.49573478
SFT_NoInstruct,66,creative,0.5200345
SFT_NoInstruct,67,neutral,0.60679924
SFT_NoInstruct,67,conservative,0.6098845
SFT_NoInstruct,67,liberal,0.6098881
SFT_NoInstruct,67,regulatory_aware,0.6001957
SFT_NoInstruct,67,empathetic,0.5864339
SFT_NoInstruct,67,safety_first,0.5317387
SFT_NoInstruct,67,educational,0.5790319
SFT_NoInstruct,67,concise,0.62303877
SFT_NoInstruct,67,professional,0.6433621
SFT_NoInstruct,67,creative,0.5671115
SFT_NoInstruct,68,neutral,0.57850814
SFT_NoInstruct,68,conservative,0.6068128
SFT_NoInstruct,68,liberal,0.6393553
SFT_NoInstruct,68,regulatory_aware,0.62043697
SFT_NoInstruct,68,empathetic,0.52603996
SFT_NoInstruct,68,safety_first,0.6540677
SFT_NoInstruct,68,educational,0.5383486
SFT_NoInstruct,68,concise,0.5482562
SFT_NoInstruct,68,professional,0.49958315
SFT_NoInstruct,68,creative,0.5473558
SFT_NoInstruct,69,neutral,0.58500683
SFT_NoInstruct,69,conservative,0.70626426
SFT_NoInstruct,69,liberal,0.59667355
SFT_NoInstruct,69,regulatory_aware,0.6031191
SFT_NoInstruct,69,empathetic,0.57184297
SFT_NoInstruct,69,safety_first,0.63712645
SFT_NoInstruct,69,educational,0.4792896
SFT_NoInstruct,69,concise,0.56314266
SFT_NoInstruct,69,professional,0.56603754
SFT_NoInstruct,69,creative,0.5784731
SFT_NoInstruct,70,neutral,0.52666557
SFT_NoInstruct,70,conservative,0.63233507
SFT_NoInstruct,70,liberal,0.5622179
SFT_NoInstruct,70,regulatory_aware,0.50717485
SFT_NoInstruct,70,empathetic,0.42612767
SFT_NoInstruct,70,safety_first,0.55864275
SFT_NoInstruct,70,educational,0.47794577
SFT_NoInstruct,70,concise,0.5560681
SFT_NoInstruct,70,professional,0.52195585
SFT_NoInstruct,70,creative,0.536963
SFT_NoInstruct,71,neutral,0.540107
SFT_NoInstruct,71,conservative,0.5883427
SFT_NoInstruct,71,liberal,0.5568907
SFT_NoInstruct,71,regulatory_aware,0.64870906
SFT_NoInstruct,71,empathetic,0.56508654
SFT_NoInstruct,71,safety_first,0.662338
SFT_NoInstruct,71,educational,0.57654446
SFT_NoInstruct,71,concise,0.54679227
SFT_NoInstruct,71,professional,0.55179113
SFT_NoInstruct,71,creative,0.5117199
SFT_NoInstruct,72,neutral,0.54528636
SFT_NoInstruct,72,conservative,0.49538365
SFT_NoInstruct,72,liberal,0.4852088
SFT_NoInstruct,72,regulatory_aware,0.53431773
SFT_NoInstruct,72,empathetic,0.6957247
SFT_NoInstruct,72,safety_first,0.49946776
SFT_NoInstruct,72,educational,0.5013062
SFT_NoInstruct,72,concise,0.55933017
SFT_NoInstruct,72,professional,0.5197811
SFT_NoInstruct,72,creative,0.48037913
SFT_NoInstruct,73,neutral,0.61126757
SFT_NoInstruct,73,conservative,0.57898116
SFT_NoInstruct,73,liberal,0.61854833
SFT_NoInstruct,73,regulatory_aware,0.5767393
SFT_NoInstruct,73,empathetic,0.6154291
SFT_NoInstruct,73,safety_first,0.5998999
SFT_NoInstruct,73,educational,0.5214674
SFT_NoInstruct,73,concise,0.5779538
SFT_NoInstruct,73,professional,0.5586563
SFT_NoInstruct,73,creative,0.56298155
SFT_NoInstruct,74,neutral,0.5596743
SFT_NoInstruct,74,conservative,0.5699049
SFT_NoInstruct,74,liberal,0.6056552
SFT_NoInstruct,74,regulatory_aware,0.56194246
SFT_NoInstruct,74,empathetic,0.5412877
SFT_NoInstruct,74,safety_first,0.57371664
SFT_NoInstruct,74,educational,0.4862868
SFT_NoInstruct,74,concise,0.56111866
SFT_NoInstruct,74,professional,0.5359136
SFT_NoInstruct,74,creative,0.594427
SFT_NoInstruct,75,neutral,0.51720846
SFT_NoInstruct,75,conservative,0.50176734
SFT_NoInstruct,75,liberal,0.5933554
SFT_NoInstruct,75,regulatory_aware,0.5208743
SFT_NoInstruct,75,empathetic,0.42638457
SFT_NoInstruct,75,safety_first,0.520902
SFT_NoInstruct,75,educational,0.4576761
SFT_NoInstruct,75,concise,0.45270932
SFT_NoInstruct,75,professional,0.5384756
SFT_NoInstruct,75,creative,0.47350082
SFT_NoInstruct,76,neutral,0.5880277
SFT_NoInstruct,76,conservative,0.5426251
SFT_NoInstruct,76,liberal,0.5450307
SFT_NoInstruct,76,regulatory_aware,0.5881013
SFT_NoInstruct,76,empathetic,0.572674
SFT_NoInstruct,76,safety_first,0.5204495
SFT_NoInstruct,76,educational,0.49679983
SFT_NoInstruct,76,concise,0.62446415
SFT_NoInstruct,76,professional,0.5426951
SFT_NoInstruct,76,creative,0.5405192
SFT_NoInstruct,77,neutral,0.54559267
SFT_NoInstruct,77,conservative,0.52461374
SFT_NoInstruct,77,liberal,0.61525244
SFT_NoInstruct,77,regulatory_aware,0.5933952
SFT_NoInstruct,77,empathetic,0.6336651
SFT_NoInstruct,77,safety_first,0.5984994
SFT_NoInstruct,77,educational,0.53847665
SFT_NoInstruct,77,concise,0.56001383
SFT_NoInstruct,77,professional,0.5254815
SFT_NoInstruct,77,creative,0.4900111
SFT_NoInstruct,78,neutral,0.5648159
SFT_NoInstruct,78,conservative,0.5756551
SFT_NoInstruct,78,liberal,0.5097207
SFT_NoInstruct,78,regulatory_aware,0.567241
SFT_NoInstruct,78,empathetic,0.4879661
SFT_NoInstruct,78,safety_first,0.55784047
SFT_NoInstruct,78,educational,0.5343139
SFT_NoInstruct,78,concise,0.551108
SFT_NoInstruct,78,professional,0.5234915
SFT_NoInstruct,78,creative,0.5499546
SFT_NoInstruct,79,neutral,0.5034581
SFT_NoInstruct,79,conservative,0.5779452
SFT_NoInstruct,79,liberal,0.52510166
SFT_NoInstruct,79,regulatory_aware,0.6321854
SFT_NoInstruct,79,empathetic,0.5132501
SFT_NoInstruct,79,safety_first,0.63939637
SFT_NoInstruct,79,educational,0.5371669
SFT_NoInstruct,79,concise,0.54656047
SFT_NoInstruct,79,professional,0.6186983
SFT_NoInstruct,79,creative,0.47993508
SFT_NoInstruct,80,neutral,0.53649324
SFT_NoInstruct,80,conservative,0.5544563
SFT_NoInstruct,80,liberal,0.54224217
SFT_NoInstruct,80,regulatory_aware,0.5140616
SFT_NoInstruct,80,empathetic,0.49688673
SFT_NoInstruct,80,safety_first,0.53082204
SFT_NoInstruct,80,educational,0.4919053
SFT_NoInstruct,80,concise,0.49083635
SFT_NoInstruct,80,professional,0.5048493
SFT_NoInstruct,80,creative,0.53974205
SFT_NoInstruct,81,neutral,0.60178936
SFT_NoInstruct,81,conservative,0.580381
SFT_NoInstruct,81,liberal,0.61744153
SFT_NoInstruct,81,regulatory_aware,0.6385459
SFT_NoInstruct,81,empathetic,0.56509125
SFT_NoInstruct,81,safety_first,0.6162932
SFT_NoInstruct,81,educational,0.5351547
SFT_NoInstruct,81,concise,0.5484203
SFT_NoInstruct,81,professional,0.63823044
SFT_NoInstruct,81,creative,0.5611995
SFT_NoInstruct,82,neutral,0.5475949
SFT_NoInstruct,82,conservative,0.66724926
SFT_NoInstruct,82,liberal,0.49990827
SFT_NoInstruct,82,regulatory_aware,0.62250787
SFT_NoInstruct,82,empathetic,0.5489449
SFT_NoInstruct,82,safety_first,0.6037008
SFT_NoInstruct,82,educational,0.52234536
SFT_NoInstruct,82,concise,0.55022645
SFT_NoInstruct,82,professional,0.52717096
SFT_NoInstruct,82,creative,0.5476682
SFT_NoInstruct,83,neutral,0.66299
SFT_NoInstruct,83,conservative,0.67039186
SFT_NoInstruct,83,liberal,0.63360196
SFT_NoInstruct,83,regulatory_aware,0.6624697
SFT_NoInstruct,83,empathetic,0.5745219
SFT_NoInstruct,83,safety_first,0.63400185
SFT_NoInstruct,83,educational,0.5776837
SFT_NoInstruct,83,concise,0.60991746
SFT_NoInstruct,83,professional,0.58603823
SFT_NoInstruct,83,creative,0.55719924
SFT_NoInstruct,84,neutral,0.56059647
SFT_NoInstruct,84,conservative,0.50308985
SFT_NoInstruct,84,liberal,0.57660276
SFT_NoInstruct,84,regulatory_aware,0.5487513
SFT_NoInstruct,84,empathetic,0.50267035
SFT_NoInstruct,84,safety_first,0.54376125
SFT_NoInstruct,84,educational,0.47358868
SFT_NoInstruct,84,concise,0.4857346
SFT_NoInstruct,84,professional,0.5122085
SFT_NoInstruct,84,creative,0.47247612
SFT_NoInstruct,85,neutral,0.6308522
SFT_NoInstruct,85,conservative,0.57828206
SFT_NoInstruct,85,liberal,0.6556434
SFT_NoInstruct,85,regulatory_aware,0.58725387
SFT_NoInstruct,85,empathetic,0.5441065
SFT_NoInstruct,85,safety_first,0.5629884
SFT_NoInstruct,85,educational,0.61895895
SFT_NoInstruct,85,concise,0.5679686
SFT_NoInstruct,85,professional,0.5563836
SFT_NoInstruct,85,creative,0.65929043
SFT_NoInstruct,86,neutral,0.52280515
SFT_NoInstruct,86,conservative,0.6097934
SFT_NoInstruct,86,liberal,0.45120853
SFT_NoInstruct,86,regulatory_aware,0.60732114
SFT_NoInstruct,86,empathetic,0.4762107
SFT_NoInstruct,86,safety_first,0.64424586
SFT_NoInstruct,86,educational,0.4995429
SFT_NoInstruct,86,concise,0.5053058
SFT_NoInstruct,86,professional,0.5357326
SFT_NoInstruct,86,creative,0.48254517
SFT_NoInstruct,87,neutral,0.54649717
SFT_NoInstruct,87,conservative,0.57984865
SFT_NoInstruct,87,liberal,0.5970824
SFT_NoInstruct,87,regulatory_aware,0.652421
SFT_NoInstruct,87,empathetic,0.54072505
SFT_NoInstruct,87,safety_first,0.62826204
SFT_NoInstruct,87,educational,0.50415283
SFT_NoInstruct,87,concise,0.5304431
SFT_NoInstruct,87,professional,0.5678946
SFT_NoInstruct,87,creative,0.5580233
SFT_NoInstruct,88,neutral,0.50861096
SFT_NoInstruct,88,conservative,0.526654
SFT_NoInstruct,88,liberal,0.47491366
SFT_NoInstruct,88,regulatory_aware,0.52304316
SFT_NoInstruct,88,empathetic,0.4723367
SFT_NoInstruct,88,safety_first,0.4785742
SFT_NoInstruct,88,educational,0.5316133
SFT_NoInstruct,88,concise,0.51395476
SFT_NoInstruct,88,professional,0.44463158
SFT_NoInstruct,88,creative,0.45961672
SFT_NoInstruct,89,neutral,0.5401441
SFT_NoInstruct,89,conservative,0.5662519
SFT_NoInstruct,89,liberal,0.47877237
SFT_NoInstruct,89,regulatory_aware,0.54007626
SFT_NoInstruct,89,empathetic,0.54147106
SFT_NoInstruct,89,safety_first,0.5389427
SFT_NoInstruct,89,educational,0.4915011
SFT_NoInstruct,89,concise,0.51483464
SFT_NoInstruct,89,professional,0.51092845
SFT_NoInstruct,89,creative,0.5019553
SFT_NoInstruct,90,neutral,0.5636512
SFT_NoInstruct,90,conservative,0.53341424
SFT_NoInstruct,90,liberal,0.62311685
SFT_NoInstruct,90,regulatory_aware,0.6254036
SFT_NoInstruct,90,empathetic,0.5628409
SFT_NoInstruct,90,safety_first,0.5346714
SFT_NoInstruct,90,educational,0.5483292
SFT_NoInstruct,90,concise,0.5144232
SFT_NoInstruct,90,professional,0.54050857
SFT_NoInstruct,90,creative,0.6250545
SFT_NoInstruct,91,neutral,0.5473887
SFT_NoInstruct,91,conservative,0.60714066
SFT_NoInstruct,91,liberal,0.5515507
SFT_NoInstruct,91,regulatory_aware,0.5574625
SFT_NoInstruct,91,empathetic,0.58772314
SFT_NoInstruct,91,safety_first,0.5589165
SFT_NoInstruct,91,educational,0.49218196
SFT_NoInstruct,91,concise,0.50753856
SFT_NoInstruct,91,professional,0.582906
SFT_NoInstruct,91,creative,0.53953654
SFT_NoInstruct,92,neutral,0.5981432
SFT_NoInstruct,92,conservative,0.6078966
SFT_NoInstruct,92,liberal,0.5611763
SFT_NoInstruct,92,regulatory_aware,0.6965823
SFT_NoInstruct,92,empathetic,0.5569117
SFT_NoInstruct,92,safety_first,0.62443024
SFT_NoInstruct,92,educational,0.5833417
SFT_NoInstruct,92,concise,0.58770543
SFT_NoInstruct,92,professional,0.6129229
SFT_NoInstruct,92,creative,0.52658474
SFT_NoInstruct,93,neutral,0.49945182
SFT_NoInstruct,93,conservative,0.52138835
SFT_NoInstruct,93,liberal,0.5098751
SFT_NoInstruct,93,regulatory_aware,0.5293122
SFT_NoInstruct,93,empathetic,0.51015383
SFT_NoInstruct,93,safety_first,0.51776755
SFT_NoInstruct,93,educational,0.6025455
SFT_NoInstruct,93,concise,0.5067634
SFT_NoInstruct,93,professional,0.51524967
SFT_NoInstruct,93,creative,0.49108455
SFT_NoInstruct,94,neutral,0.56407285
SFT_NoInstruct,94,conservative,0.56654024
SFT_NoInstruct,94,liberal,0.55473477
SFT_NoInstruct,94,regulatory_aware,0.6147114
SFT_NoInstruct,94,empathetic,0.5206834
SFT_NoInstruct,94,safety_first,0.61066604
SFT_NoInstruct,94,educational,0.51511514
SFT_NoInstruct,94,concise,0.5327368
SFT_NoInstruct,94,professional,0.53523767
SFT_NoInstruct,94,creative,0.5131891
SFT_NoInstruct,95,neutral,0.68107074
SFT_NoInstruct,95,conservative,0.54395187
SFT_NoInstruct,95,liberal,0.6604293
SFT_NoInstruct,95,regulatory_aware,0.53213596
SFT_NoInstruct,95,empathetic,0.59966767
SFT_NoInstruct,95,safety_first,0.5893427
SFT_NoInstruct,95,educational,0.5465402
SFT_NoInstruct,95,concise,0.56597185
SFT_NoInstruct,95,professional,0.5390466
SFT_NoInstruct,95,creative,0.6027238
SFT_NoInstruct,96,neutral,0.53683525
SFT_NoInstruct,96,conservative,0.5695445
SFT_NoInstruct,96,liberal,0.5580596
SFT_NoInstruct,96,regulatory_aware,0.60335195
SFT_NoInstruct,96,empathetic,0.54575604
SFT_NoInstruct,96,safety_first,0.59938943
SFT_NoInstruct,96,educational,0.62520117
SFT_NoInstruct,96,concise,0.51466286
SFT_NoInstruct,96,professional,0.49086466
SFT_NoInstruct,96,creative,0.47718102
SFT_NoInstruct,97,neutral,0.6455833
SFT_NoInstruct,97,conservative,0.5852461
SFT_NoInstruct,97,liberal,0.7442682
SFT_NoInstruct,97,regulatory_aware,0.6341759
SFT_NoInstruct,97,empathetic,0.5798362
SFT_NoInstruct,97,safety_first,0.6305437
SFT_NoInstruct,97,educational,0.54507333
SFT_NoInstruct,97,concise,0.5403345
SFT_NoInstruct,97,professional,0.6285049
SFT_NoInstruct,97,creative,0.56984866
SFT_NoInstruct,98,neutral,0.57384515
SFT_NoInstruct,98,conservative,0.5797636
SFT_NoInstruct,98,liberal,0.5496497
SFT_NoInstruct,98,regulatory_aware,0.5567885
SFT_NoInstruct,98,empathetic,0.5645905
SFT_NoInstruct,98,safety_first,0.52394503
SFT_NoInstruct,98,educational,0.5132458
SFT_NoInstruct,98,concise,0.51739836
SFT_NoInstruct,98,professional,0.5779037
SFT_NoInstruct,98,creative,0.51645243
SFT_NoInstruct,99,neutral,0.5582056
SFT_NoInstruct,99,conservative,0.5357108
SFT_NoInstruct,99,liberal,0.6112778
SFT_NoInstruct,99,regulatory_aware,0.69921285
SFT_NoInstruct,99,empathetic,0.5882509
SFT_NoInstruct,99,safety_first,0.5855661
SFT_NoInstruct,99,educational,0.52767473
SFT_NoInstruct,99,concise,0.5087392
SFT_NoInstruct,99,professional,0.5684716
SFT_NoInstruct,99,creative,0.48761693
SFT_NoInstruct,100,neutral,0.57982653
SFT_NoInstruct,100,conservative,0.5381035
SFT_NoInstruct,100,liberal,0.642726
SFT_NoInstruct,100,regulatory_aware,0.5307807
SFT_NoInstruct,100,empathetic,0.6321224
SFT_NoInstruct,100,safety_first,0.49515244
SFT_NoInstruct,100,educational,0.6602155
SFT_NoInstruct,100,concise,0.56615055
SFT_NoInstruct,100,professional,0.49762502
SFT_NoInstruct,100,creative,0.5103786
SFT_NoInstruct,101,neutral,0.5598559
SFT_NoInstruct,101,conservative,0.6528249
SFT_NoInstruct,101,liberal,0.5104707
SFT_NoInstruct,101,regulatory_aware,0.640114
SFT_NoInstruct,101,empathetic,0.54607964
SFT_NoInstruct,101,safety_first,0.60263705
SFT_NoInstruct,101,educational,0.50441104
SFT_NoInstruct,101,concise,0.5797191
SFT_NoInstruct,101,professional,0.5153912
SFT_NoInstruct,101,creative,0.49215913
SFT_NoInstruct,102,neutral,0.52929837
SFT_NoInstruct,102,conservative,0.5733486
SFT_NoInstruct,102,liberal,0.6969743
SFT_NoInstruct,102,regulatory_aware,0.51821977
SFT_NoInstruct,102,empathetic,0.53565043
SFT_NoInstruct,102,safety_first,0.5306482
SFT_NoInstruct,102,educational,0.50008154
SFT_NoInstruct,102,concise,0.48933464
SFT_NoInstruct,102,professional,0.49497545
SFT_NoInstruct,102,creative,0.5261046
SFT_NoInstruct,103,neutral,0.47404295
SFT_NoInstruct,103,conservative,0.53508836
SFT_NoInstruct,103,liberal,0.63283944
SFT_NoInstruct,103,regulatory_aware,0.61643845
SFT_NoInstruct,103,empathetic,0.45161942
SFT_NoInstruct,103,safety_first,0.49939716
SFT_NoInstruct,103,educational,0.5167981
SFT_NoInstruct,103,concise,0.5036755
SFT_NoInstruct,103,professional,0.510351
SFT_NoInstruct,103,creative,0.5360681
SFT_NoInstruct,104,neutral,0.48174733
SFT_NoInstruct,104,conservative,0.5018182
SFT_NoInstruct,104,liberal,0.50756645
SFT_NoInstruct,104,regulatory_aware,0.5700326
SFT_NoInstruct,104,empathetic,0.50192904
SFT_NoInstruct,104,safety_first,0.49746963
SFT_NoInstruct,104,educational,0.60914755
SFT_NoInstruct,104,concise,0.53131115
SFT_NoInstruct,104,professional,0.47393256
SFT_NoInstruct,104,creative,0.46200073
SFT_NoInstruct,105,neutral,0.603806
SFT_NoInstruct,105,conservative,0.5254451
SFT_NoInstruct,105,liberal,0.6083518
SFT_NoInstruct,105,regulatory_aware,0.5967903
SFT_NoInstruct,105,empathetic,0.5469002
SFT_NoInstruct,105,safety_first,0.63392425
SFT_NoInstruct,105,educational,0.5390585
SFT_NoInstruct,105,concise,0.5865313
SFT_NoInstruct,105,professional,0.5077786
SFT_NoInstruct,105,creative,0.54863095
SFT_NoInstruct,106,neutral,0.51198065
SFT_NoInstruct,106,conservative,0.49922642
SFT_NoInstruct,106,liberal,0.48650664
SFT_NoInstruct,106,regulatory_aware,0.5411186
SFT_NoInstruct,106,empathetic,0.5546797
SFT_NoInstruct,106,safety_first,0.5046854
SFT_NoInstruct,106,educational,0.4633436
SFT_NoInstruct,106,concise,0.50823814
SFT_NoInstruct,106,professional,0.5013212
SFT_NoInstruct,106,creative,0.47111964
SFT_NoInstruct,107,neutral,0.5115605
SFT_NoInstruct,107,conservative,0.5388299
SFT_NoInstruct,107,liberal,0.49933416
SFT_NoInstruct,107,regulatory_aware,0.51794004
SFT_NoInstruct,107,empathetic,0.49521556
SFT_NoInstruct,107,safety_first,0.5647838
SFT_NoInstruct,107,educational,0.47015744
SFT_NoInstruct,107,concise,0.49005148
SFT_NoInstruct,107,professional,0.5645547
SFT_NoInstruct,107,creative,0.47838363
SFT_NoInstruct,108,neutral,0.53652406
SFT_NoInstruct,108,conservative,0.49703434
SFT_NoInstruct,108,liberal,0.560649
SFT_NoInstruct,108,regulatory_aware,0.58929026
SFT_NoInstruct,108,empathetic,0.5209118
SFT_NoInstruct,108,safety_first,0.5845659
SFT_NoInstruct,108,educational,0.46090302
SFT_NoInstruct,108,concise,0.48596528
SFT_NoInstruct,108,professional,0.45957318
SFT_NoInstruct,108,creative,0.48061785
SFT_NoInstruct,109,neutral,0.58492166
SFT_NoInstruct,109,conservative,0.58396614
SFT_NoInstruct,109,liberal,0.54905885
SFT_NoInstruct,109,regulatory_aware,0.53021026
SFT_NoInstruct,109,empathetic,0.48401123
SFT_NoInstruct,109,safety_first,0.56779355
SFT_NoInstruct,109,educational,0.5109431
SFT_NoInstruct,109,concise,0.50377923
SFT_NoInstruct,109,professional,0.4715605
SFT_NoInstruct,109,creative,0.5221111
SFT_NoInstruct,110,neutral,0.49441227
SFT_NoInstruct,110,conservative,0.48129076
SFT_NoInstruct,110,liberal,0.5918184
SFT_NoInstruct,110,regulatory_aware,0.5019031
SFT_NoInstruct,110,empathetic,0.50648135
SFT_NoInstruct,110,safety_first,0.48784497
SFT_NoInstruct,110,educational,0.6446662
SFT_NoInstruct,110,concise,0.5017226
SFT_NoInstruct,110,professional,0.54501694
SFT_NoInstruct,110,creative,0.49818647
SFT_NoInstruct,111,neutral,0.49168965
SFT_NoInstruct,111,conservative,0.56520104
SFT_NoInstruct,111,liberal,0.5560515
SFT_NoInstruct,111,regulatory_aware,0.6517707
SFT_NoInstruct,111,empathetic,0.4869953
SFT_NoInstruct,111,safety_first,0.4940791
SFT_NoInstruct,111,educational,0.5536133
SFT_NoInstruct,111,concise,0.47974458
SFT_NoInstruct,111,professional,0.53714496
SFT_NoInstruct,111,creative,0.48281872
SFT_NoInstruct,112,neutral,0.5752104
SFT_NoInstruct,112,conservative,0.5968654
SFT_NoInstruct,112,liberal,0.6094371
SFT_NoInstruct,112,regulatory_aware,0.6673968
SFT_NoInstruct,112,empathetic,0.5333238
SFT_NoInstruct,112,safety_first,0.65046144
SFT_NoInstruct,112,educational,0.55814004
SFT_NoInstruct,112,concise,0.54524946
SFT_NoInstruct,112,professional,0.60438764
SFT_NoInstruct,112,creative,0.5676151
SFT_NoInstruct,113,neutral,0.5940141
SFT_NoInstruct,113,conservative,0.589418
SFT_NoInstruct,113,liberal,0.56599283
SFT_NoInstruct,113,regulatory_aware,0.59446585
